קוד זיהוי,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1960,1959,436,"רבוד, ח'רבת",,151500,93300,יהודה,הר יהודה,מ' כוכבי,מ' כוכבי,רומית,,רומית,,ארכיטקטורה,תל,,,,מגדל ביצור,"כרך 4, עמ' 1440"
1961,1960,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,נאוליתית,,נאוליתית,,קרמיקה בלבד,תל,,,,,"כרך 4, עמ' 1441-1449"
1962,1961,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,כלקוליתית,,כלקוליתית,,קרמיקה בלבד,תל,,,,,"כרך 4, עמ' 1441-1449"
1963,1962,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,"ב""ק 1",,"ב""ק 1","ראשית האלף ה-3 לפנה""ס",קרמיקה בלבד,תל,,,,"""נתגלו שרידי ישוב""","כרך 4, עמ' 1441-1449"
1964,1963,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,"ב""ק 2-3",,"ב""ק 3",,קרמיקה בלבד,תל,,,,,"כרך 4, עמ' 1441-1449"
1965,1964,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,ברונזה ביניימית,,"ב""ת 1","מאה 20 לפנה""ס",קברים,מרגלות תל,,,,,"כרך 4, עמ' 1441-1449"
1966,1965,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,"ב""ת 2",,"ב""ת 2","מאה 18 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,,,,,"כרך 4, עמ' 1441-1449"
1967,1966,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,"ב""מ",,"ב""מ 1",,קברים,מרגלות תל,,,,,"כרך 4, עמ' 1441-1449"
1968,1967,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,"ב""מ",,"ב""מ 2","סוף מאה 14 עד המאה ה-13 לפנה""ס",ארכיטקטורה+ מבני ציבור,מרגלות תל,פולחני,,,מקדש,"כרך 4, עמ' 1441-1449"
1969,1968,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,ברזל 1,,ברזל 1,,ארכיטקטורה+ מבני ציבור,תל,עירוני,,,,"כרך 4, עמ' 1441-1449"
1970,1969,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,ברזל 2,,ברזל 2,"מאות 10-8 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,עירוני,,,,"כרך 4, עמ' 1441-1449"
1971,1970,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,ברזל 2,,ברזל 3,"מאה 7 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,עירוני,,,,"כרך 4, עמ' 1441-1449"
1972,1971,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,הלניסטית,,הלניסטית קדומה,"מאות 3-2 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל+ מרגלות תל,עירוני,"276000 מ""ר",,,"כרך 4, עמ' 1441-1449"
1973,1972,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,הלניסטית,,הלניסטית מאוחרת,,ארכיטקטורה+ מבני ציבור,תל+ מרגלות תל,עירוני,"276000 מ""ר",,,"כרך 4, עמ' 1441-1449"
1974,1973,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,רומית קדומה,,רומית קדומה,"מאה 1 לסה""נ",ארכיטקטורה+ מבני ציבור,תל+ מרגלות תל,עירוני,"276000 מ""ר",,,"כרך 4, עמ' 1441-1449"
1975,1974,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,רומית מאוחרת,,רומית מאוחרת,"מאות 2-3 לסה""נ",ארכיטקטורה+ מבני ציבור,תל+ מרגלות תל,עירוני,"276000 מ""ר",,,"כרך 4, עמ' 1441-1449"
1976,1975,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,ביזנטית,,ביזנטית,"מאות 4-6 לסה""נ",ארכיטקטורה+ מבני ציבור,תל+ מרגלות תל,עירוני,"276000 מ""ר",,,"כרך 4, עמ' 1441-1449"
1977,1976,437,רבת עמון,,,,"עבה""י",עמון,ק' בנט,מ' אבי- יונה,ימי הביניים,,ערבית קדומה,בית אומיה,ארכיטקטורה+ מבני ציבור,תל+ מרגלות תל,עירוני,"276000 מ""ר",,,"כרך 4, עמ' 1441-1449"
1978,1977,438,"רדאנה, ח'רבת",,169500,146800,שומרון,שומרון,"ר""א קולי","ג""א קלוויי","ב""ק 1",,"ב""ק 1",,קרמיקה בלבד,ח'ירבה,,,,,"כרך 4, עמ' 1450-1451"
1979,1978,438,"רדאנה, ח'רבת",,169500,146800,שומרון,שומרון,"ר""א קולי","ג""א קלוויי",ברזל 1,,ברזל 1,"1200-1050 לפנה""ס",ארכיטקטורה,ח'ירבה,כפרי,כ-8 ד',,,"כרך 4, עמ' 1450-1451"
1980,1979,438,"רדאנה, ח'רבת",,169500,146800,שומרון,שומרון,"ר""א קולי","ג""א קלוויי",ביזנטית,,ביזנטית,,קרמיקה בלבד,ח'ירבה,,,,,"כרך 4, עמ' 1450-1451"
1981,1980,439,רוגם הירי,,225400,257300,גולן,גולן,מ' כוכבי,מ' זהר,"ב""ק",,"ב""ק","אלף 3 לפנה""ס",ארכיטקטורה,ח'ירבה,פולחני,,,,"כרך 4, עמ' 1451-1453"
1982,1981,439,רוגם הירי,,225400,257300,גולן,גולן,מ' כוכבי,מ' זהר,"ב""מ",,"ב""מ",,קרמיקה בלבד,ח'ירבה,פולחני,,,"האתר המשיך לשמש בתק' הב""מ וברזל""","כרך 4, עמ' 1451-1453"
1983,1982,439,רוגם הירי,,225400,257300,גולן,גולן,מ' כוכבי,מ' זהר,ברזל,,ברזל,ראשית התק',קרמיקה בלבד,ח'ירבה,פולחני,,,"האתר המשיך לשמש בתק' הב""מ וברזל""","כרך 4, עמ' 1451-1453"
1984,1983,440,"רומית, תל א-",,212000,247000,"עבה""י",גלעד,"פ""וו לאפ",נ' לאפ,ברזל 2,,ברזל 2א',"מאה 10 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,מצודה,37X32 מ',,,"כרך 4, עמ' 1453-1454"
1985,1984,440,"רומית, תל א-",,212000,247000,"עבה""י",גלעד,"פ""וו לאפ",נ' לאפ,ברזל 2,,ברזל 2ב',"מאות 9-8 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,מצודה,,,,"כרך 4, עמ' 1453-1454"
1986,1985,440,"רומית, תל א-",,212000,247000,"עבה""י",גלעד,"פ""וו לאפ",נ' לאפ,הלניסטית,,הלניסטית,,קרמיקה בלבד,מרגלות תל,,,,,"כרך 4, עמ' 1453-1454"
1987,1986,440,"רומית, תל א-",,212000,247000,"עבה""י",גלעד,"פ""וו לאפ",נ' לאפ,רומית,,רומית,,קרמיקה בלבד,מרגלות תל,,,,,"כרך 4, עמ' 1453-1454"
1988,1987,440,"רומית, תל א-",,212000,247000,"עבה""י",גלעד,"פ""וו לאפ",נ' לאפ,ביזנטית,,ביזנטית,,קרמיקה בלבד,מרגלות תל,,,,,"כרך 4, עמ' 1453-1454"
1989,1988,440,"רומית, תל א-",,212000,247000,"עבה""י",גלעד,"פ""וו לאפ",נ' לאפ,ימי הביניים,,ערבית קדומה,,קרמיקה בלבד,מרגלות תל,,,,,"כרך 4, עמ' 1453-1454"
1990,1989,441,"רועי, אתר 2",,127600,41600,נגב,הר הנגב,י' באומגרטן,י' באומגרטן,ברונזה ביניימית,,"ב""ת 1",,ארכיטקטורה,ח'ירבה,,,,,"כרך 4, עמ' 1454-1455"
1991,1990,442,רוקיש,,,,מ. החוף,מ. החוף הדרומי,א' אורן,א' אורן,ברזל 2,,ברזל 3,"מחצית שניה של המאה ה-8 עד המאה ה-6 לפנה""ס",ארכיטקטורה+ מבני ציבור,ח'ירבה,,80-100 ד',,,"כרך 4, עמ' 1455-1457"
1992,1991,442,רוקיש,,,,מ. החוף,מ. החוף הדרומי,א' אורן,א' אורן,פרסית,,פרסית,"מאות 5-4 לפנה""ס",ארכיטקטורה+ מבני ציבור,ח'ירבה,,80-100 ד',,,"כרך 4, עמ' 1455-1457"
1993,1992,443,רחוב,,196000,207000,בקעת הירדן,עמק בית שאן,פ' ויטו,פ' ויטו,רומית מאוחרת,,רומית מאוחרת,"מאה 4 לסה""נ",ארכיטקטורה+ מבני ציבור,מרגלות תל,,,,"בי""כ","כרך 4, עמ' 1457-1461"
1994,1993,443,רחוב,,196000,207000,בקעת הירדן,עמק בית שאן,פ' ויטו,פ' ויטו,ביזנטית,,ביזנטית,"מאות 5-7 לסה""נ",ארכיטקטורה+ מבני ציבור,מרגלות תל,,,,"בי""כ","כרך 4, עמ' 1457-1461"
1995,1994,444,רחובות (בנגב),,108000,48000,נגב,הר הנגב,י' צפריר,י' צפריר,רומית קדומה,,רומית קדומה,"מאה 1 לפנה""ס עד מאה 1 לסה""נ",קרמיקה בלבד,ח'ירבה,,,,,"כרך 4, עמ' 1461-1464"
1996,1995,444,רחובות (בנגב),,108000,48000,נגב,הר הנגב,י' צפריר,י' צפריר,רומית מאוחרת,,רומית מאוחרת,"מאות 2-4 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,,,,"כרך 4, עמ' 1461-1464"
1997,1996,444,רחובות (בנגב),,108000,48000,נגב,הר הנגב,י' צפריר,י' צפריר,ביזנטית,,ביזנטית,"מאות 5-6 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,120 ד',,,"כרך 4, עמ' 1461-1464"
1998,1997,444,רחובות (בנגב),,108000,48000,נגב,הר הנגב,י' צפריר,י' צפריר,ימי הביניים,,ערבית קדומה,"עד שנת 700 לסה""נ לערך",ארכיטקטורה,ח'ירבה,,,,,"כרך 4, עמ' 1461-1464"
1999,1998,445,"רידאן, תל",,82200,88200,מ. החוף,מ. החוף הדרומי,פ' ויטו,פ' ויטו,"ב""ת 2",,"ב""ת 2",,ארכיטקטורה,תל,,"כ-350 מ""ר","כ-250 מ""ר",,"כרך 4, עמ' 1464-1465"
2000,1999,445,"רידאן, תל",,82200,88200,מ. החוף,מ. החוף הדרומי,ג' אדלשטיין,פ' ויטו,"ב""מ",,"ב""מ","מאה 14 לפנה""ס",ארכיטקטורה,תל,,"כ-350 מ""ר",,,"כרך 4, עמ' 1464-1465"
2001,2000,445,"רידאן, תל",,82200,88200,מ. החוף,מ. החוף הדרומי,ג' אדלשטיין,פ' ויטו,ביזנטית,,ביזנטית,,קרמיקה בלבד,תל,,"כ-350 מ""ר",,,"כרך 4, עמ' 1464-1465"
2002,2001,446,"רמון, חורבת",,137000,86000,יהודה,שפלה,ע' קלונר,ע' קלונר,הלניסטית,,הלניסטית מאוחרת,"שלהי המאה ה-2 עד המחצית הראשונה של המאה ה- 1 לפנה""ס",ארכיטקטורה,ח'ירבה,,,,,"כרך 4, עמ' 1466-1468"
2003,2002,446,"רמון, חורבת",,137000,86000,יהודה,שפלה,ע' קלונר,ע' קלונר,רומית קדומה,,רומית קדומה,"מאות 1-2 לסה""נ",ארכיטקטורה,ח'ירבה,,,,,"כרך 4, עמ' 1466-1468"
2004,2003,446,"רמון, חורבת",,137000,86000,יהודה,שפלה,ע' קלונר,ע' קלונר,רומית מאוחרת,,רומית מאוחרת,"מאות 3-4 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,,,,"בי""כ","כרך 4, עמ' 1466-1468"
2005,2004,446,"רמון, חורבת",,137000,86000,יהודה,שפלה,ע' קלונר,ע' קלונר,ביזנטית,,ביזנטית,"מאות 5-6 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,,,,"בי""כ","כרך 4, עמ' 1466-1468"
2006,2005,447,רמלה,,,,יהודה,בקעת לוד,י' קפלן,י' קפלן,ימי הביניים,,ערבית קדומה,"בית אומיה- ראשית המאה ה-8 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,,,,מסגד,"כרך 4, עמ' 1468-1474"
2007,2006,447,רמלה,,,,יהודה,בקעת לוד,י' קפלן,י' קפלן,ימי הביניים,,איובית,,ארכיטקטורה+ מבני ציבור,ח'ירבה,,,,מסגד,"כרך 4, עמ' 1468-1474"
2008,2007,447,רמלה,,,,יהודה,בקעת לוד,י' קפלן,י' קפלן,ימי הביניים,,ערבית מאוחרת,ממלוכית,ארכיטקטורה+ מבני ציבור,ח'ירבה,,,,מסגד,"כרך 4, עמ' 1468-1474"
2009,2008,448,רמת הנדיב,,144100,216600,שומרון,כרמל,י' הירשפלד,י' הירשפלד,רומית קדומה,,רומית קדומה,עד מרד בר-כוכבא,ארכיטקטורה+ מבני ציבור,ח'ירבה,,"2800 מ""ר",,,"כרך 4, עמ' 1474-1477"
2010,2009,448,רמת הנדיב,,144100,216600,שומרון,כרמל,י' הירשפלד,י' הירשפלד,ביזנטית,,ביזנטית,"מאות 4/5-7 לסה""נ",ארכיטקטורה,ח'ירבה,,,,,"כרך 4, עמ' 1474-1477"
2011,2010,448,רמת הנדיב,,144100,216600,שומרון,כרמל,י' הירשפלד,י' הירשפלד,ימי הביניים,,ימי הביניים,"מאות 10-19 לסה""נ",ארכיטקטורה,ח'ירבה,עונתי,,,גלי התישבות זמניים,"כרך 4, עמ' 1474-1477"
2012,2011,449,רמת מטרד,,,,נגב,הר הנגב,י' אהרוני,ר' כהן,ברזל 2,,ברזל 2,"מאה 10 לפנה""ס",ארכיטקטורה,ח'ירבה,כפרי,,,,"כרך 4, עמ' 1477-1478"
2013,2012,450,רמת רחל,,170800,127500,יהודה,סביבות י-ם,י' אהרוני,י' אהרוני,ברזל 2,,ברזל 2ג',"מאות 8-7 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,מצודה,כ-20 ד',,,"כרך 4, עמ' 1479-1484"
2014,2013,450,רמת רחל,,170800,127500,יהודה,סביבות י-ם,י' אהרוני,י' אהרוני,פרסית,,פרסית,"מאות 5-4 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,מצודה?,,,"החופר זיהה מצודה ב""סוף התק' הפרסית וראשית התק' ההלניסטית"" אולם מתאור הממצא לא עולה דבר שיתמוך בזיהוי","כרך 4, עמ' 1479-1484"
2015,2014,450,רמת רחל,,170800,127500,יהודה,סביבות י-ם,י' אהרוני,י' אהרוני,הלניסטית,,הלניסטית קדומה,"מאות 4-3 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,מצודה?,,,,"כרך 4, עמ' 1479-1484"
2016,2015,450,רמת רחל,,170800,127500,יהודה,סביבות י-ם,י' אהרוני,י' אהרוני,רומית קדומה,,רומית קדומה,"מאה 1 לפנה""ס עד מאה 1 לסה""נ",ארכיטקטורה,תל,,,,,"כרך 4, עמ' 1479-1484"
2017,2016,450,רמת רחל,,170800,127500,יהודה,סביבות י-ם,י' אהרוני,י' אהרוני,רומית מאוחרת,,רומית מאוחרת,"מאות 3-4 לסה""נ",ארכיטקטורה+ מבני ציבור,תל,,,,מקום מושב של הלגיון ה-10,"כרך 4, עמ' 1479-1484"
2018,2017,450,רמת רחל,,170800,127500,יהודה,סביבות י-ם,י' אהרוני,י' אהרוני,ביזנטית,,ביזנטית,"מאות 4-7 לסה""נ",ארכיטקטורה+ מבני ציבור,תל,,,,כנסיה ומנזר,"כרך 4, עמ' 1479-1484"
2019,2018,450,רמת רחל,,170800,127500,יהודה,סביבות י-ם,י' אהרוני,י' אהרוני,ימי הביניים,,ערבית קדומה,"מאות 7-8 לסה""נ",ארכיטקטורה,תל,,,,,"כרך 4, עמ' 1479-1484"
2020,2019,451,שבטה,,114000,32000,נגב,הר הנגב,ש' מרגלית,א' נגב,רומית קדומה,,רומית קדומה,"מאה 1 לפנה""ס עד מאה 1 לסה""נ",ארכיטקטורה,ח'ירבה,עירוני,,,,"כרך 4, עמ' 1485-1491"
2021,2020,451,שבטה,,114000,32000,נגב,הר הנגב,ש' מרגלית,א' נגב,רומית מאוחרת,,רומית מאוחרת,,קרמיקה בלבד,ח'ירבה,עירוני,,,"תולדות העיר לא ברורים, אך הכותב מניח שהיתה תק' פריחה. אין שום תיאור של ממצא","כרך 4, עמ' 1485-1491"
2022,2021,451,שבטה,,114000,32000,נגב,הר הנגב,ש' מרגלית,א' נגב,ביזנטית,,ביזנטית,,ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,,,כנסיות,"כרך 4, עמ' 1485-1491"
2023,2022,451,שבטה,,114000,32000,נגב,הר הנגב,ש' מרגלית,א' נגב,ימי הביניים,,ערבית קדומה,"מאות 7-8/9 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,,,מסגד,"כרך 4, עמ' 1485-1491"
2024,2023,452,שדה הרועים,,170000,123000,יהודה,הר יהודה,ו' ציפריס,ו' ציפריס,ביזנטית,,ביזנטית,"מאות 4-7 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,,,,כנסיה,"כרך 4, עמ' 1491-1492"
2025,2024,452,שדה הרועים,,170000,123000,יהודה,הר יהודה,ו' ציפריס,ו' ציפריס,ימי הביניים,,ערבית קדומה,"מאות 7-10 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,,,,מנזר מבוצר,"כרך 4, עמ' 1491-1492"
2026,2025,453,שומרון,,,,שומרון,שומרון,"ג""וו קרופוט",נ' אביגד,"ב""ק 1",,"ב""ק 1",,קרמיקה בלבד,ח'ירבה,,,,,"כרך 4, עמ' 1493-1503"
2027,2026,453,שומרון,,,,שומרון,שומרון,"ג""וו קרופוט",נ' אביגד,ברזל 2,,ברזל 2א',"מאות 10-9 לפנה""ס",ארכיטקטורה,ח'ירבה,,,,,"כרך 4, עמ' 1493-1503"
2028,2027,453,שומרון,,,,שומרון,שומרון,"ג""וו קרופוט",נ' אביגד,ברזל 2,,ברזל 2ב',"מאות 9-8 לפנה""ס",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,כ-75/640 ד',,,"כרך 4, עמ' 1493-1503"
2029,2028,453,שומרון,,,,שומרון,שומרון,"ג""וו קרופוט",נ' אביגד,ברזל 2,,ברזל 3,,קרמיקה בלבד,ח'ירבה,עירוני,,,"נזכר ממצא קרמי ואפיגראפי, אך לא ארכיטקטוני. עם זאת משתמע שהישוב המשיך להתקיים ואף היתה בניה","כרך 4, עמ' 1493-1503"
2030,2029,453,שומרון,,,,שומרון,שומרון,"ג""וו קרופוט",נ' אביגד,פרסית,,פרסית,"מאות 6-5 לפנה""ס",קרמיקה בלבד,ח'ירבה,עירוני,,,"נזכר ממצא קרמי ואפיגראפי, אך לא ארכיטקטוני. עם זאת משתמע שהישוב המשיך להתקיים ואף היתה בניה","כרך 4, עמ' 1493-1503"
2031,2030,453,שומרון,,,,שומרון,שומרון,"ג""וו קרופוט",נ' אביגד,הלניסטית,,הלניסטית קדומה,"שלהי המאה ה-4 לפנה""ס",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,,,,"כרך 4, עמ' 1493-1503"
2032,2031,453,שומרון,,,,שומרון,שומרון,"ג""וו קרופוט",נ' אביגד,הלניסטית,,הלניסטית מאוחרת,"מאה 2 לפנה""ס",ארכיטקטורה+ מבני ציבור,ח'ירבה,מצודה,120X230מ',,,"כרך 4, עמ' 1493-1503"
2033,2032,453,שומרון,,,,שומרון,שומרון,"ג""וו קרופוט",נ' אביגד,רומית קדומה,,רומית קדומה,"מאה 1 לפנה""ס עד מאה 1 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,כ-640 ד',,,"כרך 4, עמ' 1493-1503"
2034,2033,453,שומרון,,,,שומרון,שומרון,"ג""וו קרופוט",נ' אביגד,רומית מאוחרת,,רומית מאוחרת,"מאות 2-4 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,כ-640 ד',,,"כרך 4, עמ' 1493-1503"
2035,2034,453,שומרון,,,,שומרון,שומרון,"ג""וו קרופוט",נ' אביגד,ביזנטית,,ביזנטית,"מאה 5 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,,,,שרידי כנסיה,"כרך 4, עמ' 1493-1503"
